#separator:comma
#html:true
#notetype:Basic
#deck:Java::05 Spring
"Cykl setterowy/polowy — czemu działa?","Spring używa wczesnej referencji (goła instancja) i domyka bean później. Napraw: refaktor lub @Lazy."
"Co robi @Value(""${app.timeout:30}"")?","Wstrzykuje wartość property app.timeout (z domyślną 30) z konfiguracji/env."
"Co to externalized configuration?","Config trzymany poza kodem/artefaktem — ten sam build działa różnie w różnych środowiskach (12-factor: Config)."
"Którą zasadę 12-factor realizuje externalized config?","III. Config — store config in the environment, strict separation of config from code."
"Priorytet źródeł konfiguracji Spring Boot (od najwyższego)?","Argumenty CLI > zmienne środowiskowe > application-{profile}.yml > application.yml > defaulty w kodzie."
"Czy application.yml i application-prod.yml się zastępują?","Nie — są łączone (merge); wartości z aktywnego profilu nadpisują bazowe."
"application.properties vs application.yml — który wygrywa gdy oba?",".properties ma pierwszeństwo nad .yml; YAML lepszy dla zagnieżdżeń/list i wielu dokumentów per profil."
"Kiedy @ConfigurationProperties zamiast @Value?","Dla zestawu właściwości: type-safe binding, relaxed binding, walidacja @Validated, grupowanie, IDE support."
"Co to relaxed binding?","Jedna property, wiele zapisów: myKebab / my-kebab / MY_KEBAB — wszystkie mapują na to samo pole."
"Kanoniczny zapis property w pliku YAML?","kebab-case, np. allowed-origins."
"Jak zmienna środowiskowa MY_APP_URL mapuje się na property?","Na my.app.url — _ → kropka, UPPERCASE → lowercase (relaxed binding)."
"Jak walidować @ConfigurationProperties?","@Validated na klasie + adnotacje Bean Validation (@NotBlank, @Min) → fail-fast przy starcie."
"Czym różni się @ConfigurationPropertiesScan od @EnableConfigurationProperties?","Scan skanuje pakiety i rejestruje wszystkie propsy; Enable rejestruje jawnie wskazane klasy."
"Czy sama @ConfigurationProperties tworzy bean?","Nie — trzeba @EnableConfigurationProperties, @ConfigurationPropertiesScan albo @Component na klasie."
"Do czego służy @Profile?","Warunkowa rejestracja beana/konfiguracji zależnie od aktywnego profilu (np. @Profile(""prod""))."
"Jak aktywować profil?","spring.profiles.active (property), --spring.profiles.active (CLI) lub SPRING_PROFILES_ACTIVE (env)."
"Co to profile group (spring.profiles.group)?","Jedna nazwa profilu włącza kilka innych naraz, np. prod → [prod, db-postgres, metrics]."
"Gdzie trzymać sekrety (nie w repo)?","Zmienne środowiskowe, HashiCorp Vault, Kubernetes Secrets — nigdy w application.yml w gitcie."
"Jak ConfigMap trafia do aplikacji Spring Boot?","Jako env vars (relaxed binding) albo zamontowany plik application.yml w ./config/."
"Do czego Spring Cloud Config Server?","Scentralizowana konfiguracja dla wielu serwisów (backend git/Vault), pobierana przez spring.config.import=configserver:."
"spring.config.import vs @PropertySource?","spring.config.import — deklaratywnie w application.yml, obsługuje optional:/wiele backendów/YAML; @PropertySource — na @Configuration, domyślnie tylko .properties, niski priorytet."
"Jak nadpisać property spakowaną w JAR bez rebuildu?","Podać ją jako argument CLI lub zmienną środowiskową (wyższy priorytet niż application.yml)."
"Co to DispatcherServlet?","Front controller Spring MVC — jeden servlet przyjmujący wszystkie żądania i rozdzielający je do kontrolerów."
"Kolejność przepływu żądania w Spring MVC?","request → HandlerMapping → HandlerAdapter → metoda kontrolera → HttpMessageConverter → response."
"Co robi HandlerMapping?","Na podstawie URL+metody HTTP wybiera właściwą metodę kontrolera (HandlerMethod)."
"Co robi HandlerAdapter?","Wie JAK wywołać handler — rozwiązuje argumenty i przetwarza wartość zwracaną."
"@RestController = ?","@Controller + @ResponseBody — metody zwracają dane (JSON), nie widoki."
"Czym różni się @Controller od @RestController?","@Controller zwraca nazwy widoków (renderowane przez ViewResolver), @RestController zwraca serializowane dane."
"Do czego @PathVariable?","Wiąże segment ścieżki URL, np. /users/{id}."
"Do czego @RequestParam?","Wiąże parametr query string lub pole formularza (?q=...)."
"Do czego @RequestBody?","Deserializuje body żądania (JSON) do obiektu przez HttpMessageConverter."
"Do czego @RequestHeader?","Wiąże wartość nagłówka HTTP do parametru metody."
"Do czego @ModelAttribute?","Wiąże parametry formularza/query do obiektu (form-urlencoded), NIE body JSON."
"Po co ResponseEntity?","Pełna kontrola nad odpowiedzią: status HTTP + nagłówki + body w jednym obiekcie."
"Kod HTTP dla utworzenia zasobu?","201 Created, zwykle z nagłówkiem Location wskazującym nowy zasób."
"Kod HTTP przy braku ciała odpowiedzi (np. DELETE)?","204 No Content."
"Co to HttpMessageConverter?","Komponent (de)serializujący body ↔ obiekt Java; dla JSON to Jackson (MappingJackson2HttpMessageConverter)."
"Jak działa negocjacja treści?","Spring wybiera konwerter na podstawie nagłówka Accept (write) i Content-Type (read); produces/consumes zawężają typy."
"Co robi @JsonIgnore?","Wyklucza pole z serializacji i deserializacji Jacksona (np. hasło)."
"Co robi @JsonProperty?","Mapuje pole Javy na inną nazwę klucza w JSON (np. snake_case)."
"Filter vs HandlerInterceptor — który wcześniej?","Filter działa w kontenerze servletowym PRZED DispatcherServlet; Interceptor wewnątrz MVC, PO wyborze handlera."
"Który zna wybrany kontroler: Filter czy Interceptor?","HandlerInterceptor (dostaje HandlerMethod); Filter operuje na surowym request/response."
"Jaki model wątkowy ma Spring MVC?","Thread-per-request, blokujący, na Servlet API — jeden wątek z puli na całe żądanie."
"Dlaczego virtual threads pomagają MVC?","Pozwalają pisać blokujący kod, nie blokując wątku platformowego podczas I/O (spring.threads.virtual.enabled=true)."
"Który klient HTTP jest nowy i zalecany w Spring 6.1?","RestClient (synchroniczny, fluent) — zastępuje przestarzały RestTemplate."
"Do czego DeferredResult/Callable w MVC?","Async — zwalniają wątek servletu na czas długiej operacji, wynik ustawiany później/na innym wątku."
"Po co Springowi proxy?","Do wpięcia cross-cutting concerns (transakcje, cache, async, security, logi) wokół metod bez zaśmiecania logiki biznesowej."
"Na czym bazuje JDK dynamic proxy?","Na interfejsie — target musi implementować interfejs, a proxy implementuje ten sam interfejs i deleguje przez InvocationHandler."
"Na czym bazuje CGLIB proxy?","Na dziedziczeniu — generuje podklasę klasy targetu i nadpisuje metody (MethodInterceptor)."
"Który typ proxy jest domyślny w Spring Boot?","CGLIB (proxy-target-class=true domyślnie)."
"Jak wymusić proxy JDK zamiast CGLIB?","proxy-target-class=false (i bean musi mieć interfejs, wstrzykiwany po interfejsie)."
"Jakie są ograniczenia CGLIB?","Nie proksuje klas final, nie przechwyci metod final, private ani static (bo to dziedziczenie/nadpisywanie metod wirtualnych)."
"Co to aspect w AOP?","Moduł łączący cross-cutting concern — np. klasa @Aspect z logiką transakcji lub logowania."
"Co to join point w Spring AOP?","Punkt wykonania, w który można wpiąć advice; w Spring AOP to wyłącznie wywołanie metody."
"Co to pointcut?","Predykat wybierający, które join pointy obejmuje advice (np. wyrażenie execution)."
"Co to advice i jakie są jego rodzaje?","Kod uruchamiany w join poincie: before, after, afterReturning, afterThrowing, around."
"Który advice jest najpotężniejszy i dlaczego?","@Around — otacza wywołanie, sam decyduje czy i kiedy wywołać proceed(), może zmienić argumenty, wynik i złapać wyjątek."
"Co to weaving?","Proces wplecenia aspektów w kod; Spring AOP robi to w runtime przez proxy, AspectJ w czasie kompilacji lub ładowania klas."
"Jak proxy realizuje @Transactional?","Przechwytuje wywołanie, otwiera transakcję, deleguje przez proceed(), commituje po sukcesie, rollback po RuntimeException/Error."
"Kto tworzy proxy w Springu i kiedy?","BeanPostProcessor (AbstractAutoProxyCreator) przy starcie kontenera podmienia bean na proxy."
"Co to self-invocation i czemu jest problemem?","Wywołanie metody z adnotacją przez this z innej metody tej samej klasy omija proxy, więc advice (transakcja/cache/async) nie zadziała."
"Jakie są obejścia self-invocation?","Refaktor do osobnego beana, self-injection (@Autowired @Lazy self), ApplicationContext.getBean, AopContext.currentProxy (exposeProxy), albo AspectJ."
"Które metody obsługuje Spring AOP?","Tylko public metody beanów zarządzanych przez kontener, wołane przez proxy."
"Spring AOP vs AspectJ — kluczowa różnica?","Spring AOP: runtime proxy, tylko wywołania metod, nie łapie self-invocation. AspectJ: compile/load-time weaving, dowolne join pointy, łapie self-invocation."
"Dlaczego adnotacja na metodzie private jest ignorowana?","Bo CGLIB nadpisuje tylko dziedziczone metody wirtualne, a private/static/final nie są przez nią przechwytywane."
"Po co proceed() w @Around?","Wywołuje prawdziwą metodę targetu; bez niego target się nie wykona, a advice może go pominąć (np. cache hit)."
"Czemu wstrzyknięty proxy siebie naprawia self-invocation?","Bo wywołanie idzie przez proxy (nie this), więc przechodzi przez interceptor z advice."
"Co to Bean Validation i jaka jest referencyjna implementacja?","Standard Jakarta Validation (dawniej JSR-380) do deklaratywnych ograniczeń przez adnotacje; impl. to Hibernate Validator."
"Różnica @NotNull vs @NotEmpty vs @NotBlank?","@NotNull: nie null. @NotEmpty: nie null i rozmiar>0 (spacje przechodzą). @NotBlank: tylko String, nie null i po trim niepusty."
"Czy @NotEmpty przepuszcza string ze spacjami?","Tak — ""   "" ma rozmiar>0. Do stringów użyj @NotBlank."
"Czy @Size i @Positive odrzucają null?","Nie, null przechodzi — trzeba dołożyć @NotNull."
"@Valid vs @Validated — źródło i różnica?","@Valid (Jakarta): walidacja + kaskada, bez grup. @Validated (Spring): dodatkowo grupy walidacji i walidacja metod przez proxy."
"Który wyjątek leci przy @Valid @RequestBody?","MethodArgumentNotValidException (rozszerza BindException), zawiera BindingResult z FieldError."
"Jak włączyć walidację @PathVariable/@RequestParam?","Postawić @Validated na klasie kontrolera — Spring waliduje parametry przez proxy."
"Który wyjątek leci przy walidacji @RequestParam/@PathVariable?","ConstraintViolationException z Set<ConstraintViolation> (domyślnie 500, trzeba obsłużyć)."
"Dlaczego kaskada walidacji wymaga @Valid na polu?","Walidacja nie schodzi automatycznie do zagnieżdżonych obiektów — trzeba jawnie oznaczyć pole/element @Valid."
"Jak działa walidacja metod serwisu?","@Validated na beanie owija go proxy AOP walidującym parametry/wynik; samowywołanie (this.foo()) omija proxy."
"Jakie metody musi mieć własna adnotacja @Constraint?","message(), groups() i payload() (plus @Constraint(validatedBy=...))."
"Co powinien zwrócić ConstraintValidator dla null?","Zwykle true — null zostaw dla @NotNull (separacja odpowiedzialności)."
"Co robi @RestControllerAdvice?","To @ControllerAdvice+@ResponseBody: centralna klasa z @ExceptionHandler mapująca wyjątki na odpowiedzi HTTP dla wszystkich kontrolerów."
"Do czego ResponseEntityExceptionHandler?","Bazowa klasa obsługująca standardowe wyjątki MVC (np. MethodArgumentNotValidException); dziedziczysz i nadpisujesz handle..."
"Co to ProblemDetail / RFC 7807?","Standardowy format błędu application/problem+json z polami type,title,status,detail,instance + rozszerzenia; w Springu klasa ProblemDetail."
"Jak zbudować kontrakt błędu walidacji?","Zmapować BindingResult.getFieldErrors() na mapę field->message i dodać jako property ProblemDetail."
"Jak działa i18n komunikatów walidacji?","message jako klucz {klucz} rozwiązywany z messages.properties przez MessageSource; wersje _pl/_en dobierane po Accept-Language."
"Główna pułapka odpowiedzi błędu?","Nie zwracać stacktrace ani nazw klas/tabel — wyciek informacji; loguj szczegóły z traceId, klientowi dawaj tylko detail+kod."
"Do jakiego statusu HTTP mapuje się błąd walidacji wejścia?","400 Bad Request."
"Czemu @Pattern/@Email nie chroni przed błędem parsowania JSON?","Bo błąd deserializacji to HttpMessageNotReadableException (osobny handler), przed uruchomieniem walidacji ograniczeń."
